orgao,link,titulo,reclamacao
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/313555/ministerio-da-previdencia-social/guia-de-emissao-de-pagamento/,guia de emissão de pagamento ," 
        estou tentando emitir a guia de pagamento referente a  competência janeiro de 2017, porém não aparece a competência janeiro no sistema do esocial somente a competência fevereiro  e como pendente para pagamento.  o sistema do esocial não tem um telefone  para duvidas ou para problemas técnicos somente perguntas e respostas  que não esclarece nada. gostaria de saber como faço para para resolver esta situação.         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/361032/ministerio-da-previdencia-social/nao-consigo-fechar-a-folha-d-e-social/,Não consigo fechar  a folha d E social ," 
        Acabe reabrindo a folha do mês de novembro da minha babá e agora não consigo encerrar fica exibindo a seguinte informação O sistema apresentou uma falha ao processar a informação solicitada. O problema foi automaticamente encaminhado para a equipe de suporte para análise. Favor tentar novamente mais tarde. Caso deseje entrar em contato, favor acessar o portal do eSocial e selecionar a opção Contato. E por conta desse problema não consigo fechar as seguintes folhas preciso de um retorno.         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/319027/ministerio-da-previdencia-social/nao-consigo-realizar-pagamento-encerrar-pagamento/,Não consigo realizar pagamento/encerrar pagamento ," 
        Boa tarde!
Fui emitir o comprovante do eSocial para declaração do IRPF. Apareceu uma mensagem que o mês 06/2016 havia sido reaberto e que seria necessário encerrà-lo. O sistema não deixa que eu encerre este mês pois aparece a mensagem que ""Para prosseguir com o encerramento, todas as competências vinculadas às datas de pagamentos informadas nas remunerações dos trabalhadores devem estar abertas. Verifique!
Este demonstrativo de pagamento já consta como pago no mês 201609"". Realmente, todos os meses de 2016 já foram pagos mas eu preciso encerrar este mês e não estou conseguindo.
Preciso resolver isso com urgência para fazer minha declaração do IRPF.
Obrigada!         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/332010/ministerio-da-previdencia-social/valor-da-pensao-menor/,Valor da pensão menor ," 
        No dia 27/04/2017 vai ser depositado na minha conta corrente no Bradesco R$ 890,15. 
Eu preciso saber porque um valor menor que o salário mínimo.
a que se refere o desconto?         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/324757/ministerio-da-previdencia-social/extrato-cnis-nao-carrega/,Extrato CNIS não carrega!! ," 
        Preciso imprimir o extrato de contribuição do INSS e o site já não bastasse bastante enrolado para conseguir acessar, agora não carrega o extrato!! Fica só carregando carregando e nada!! Absurdo isso!! 
Já vi diversas reclamações e relatos de outras pessoas com o mesmo problema com o site e nenhuma solução dada há mais de 2 anos de reclamações!! Por que fazer a população acreditar em um serviço que não funciona? 
Sinceramente aguardo e tenho esperança de uma solução!
Att,
Marcus Tavares         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/359739/ministerio-da-previdencia-social/impossibilidade-encerramento-folha-pagamento/,impossibilidade encerramento folha pagamento ," 
        Bom dia, não consigo encerrar a folha de pagamento da minha funcionária. Quando o problema será solucionado? Pois não consigo gerar a guia de recolhimentos para o pagamento que já está em atraso.         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/373851/ministerio-da-previdencia-social/pedido-de-cancelamento-da-aposentadoria/,Pedido de cancelamento da aposentadoria ," 
        Entrei com pedido de aposentadoria no dia 27/11/2017 na agência de Duque de Caxias,RJ,a funcionária que me atendeu deixou de contabilizar os anos trabalhados de 1972 a 1974 registrados em carteira, meu beneficio foi concedido.Não concordei com o valor e entrei com pedido de cancelamento do meu beneficio de aposentadoria no 28/02/2018 na agência de Duque de Caxias e até a presente data 10/04/2018, não me deram resposta .Sempre vou até a agência e eles me pedem para voltar outro dia.         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/354468/ministerio-da-previdencia-social/nao-consigo-fechar-folha-de-pagamento-do-e-social/,Não consigo fechar folha de pagamento do E-Social. ," 
        Em novembro do ano passado (2016) encerrei a folha de pagamento do referido mês da minha empregada doméstica. Emiti os recibos com o pagamento do mês e do adiantamento de metade do 13º. Emiti também a guia para pagamento da arrecadação social. Paguei o salário, o adiantamento de metade do 13º e a guia de arrecadação. Tenho os recibos. Acontece que me atrapalhei e acabei reabrindo a folha que consta como ""REABERTA AGUARDANDO ENCERRAMENTO"" e NÃO CONSIGO ENCERRÁ-LA! Será que está constando que não fiz os pagamentos? Como fechá-la? Gostaria de que me orientassem para evitar marcar hora e evitar uma ida ao Ministério da Fazenda.         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/356327/ministerio-da-previdencia-social/pericia-inss-negligente/,Perícia INSS negligente ," 
        Meu pai sofreu um micro AVC no início do ano e após esse episódio teve seu comportamento completamente alterado.
Após diversos exames e consultas ao neurologista (tudo pelo SUS), ele foi diagnosticado com a doença de Alzheimer.
Como ele não consegue mais realizar nem as tarefas mais simples (fica confuso ao se vestir, precisa de ajuda no banho, até mesmo faz suas necessidades em locais inapropriados), e sempre trabalhou como autônomo, contribuindo com a maior parte da renda de nossa família, decidimos solicitar o auxílio doença para posteriormente conseguirmos a aposentadoria por invalidez. Minha renda somada à da minha mãe é de R$ 2.200,00 por mês e está cada dia mais difícil dar conta das despesas de casa.
Marcamos a perícia para o dia 30 na unidade do INSS da Av. Nossa Senhora do Sabará e o médico sequer examinou o meu pai, não fez perguntas, absolutamente NADA. E hoje, consultando pelo site da previdência verifiquei que o pedido foi indeferido com a justificativa de que ""não foi constatada, em exame realizado pela perícia médica do INSS, a incapacidade para o seu trabalho ou para a sua atividade habitual"". Esta constatação é totalmente INVERÍDICA e DESONESTA, visto que o médico não realizou NENHUM EXAME.
Como pode ignorar todos os laudos apresentados, apenas olhar para o meu pai, e dizer que ele não tem direito ao benefício?
Isso é uma humilhação, a doença por si só é muito triste e creio que o INSS não tenha noção do quanto sofre a família, ainda mais por sermos de baixa renda. 
Entrarei com o recurso indicado na própria Comunicação de Decisão, mas EXIJO uma explicação plausível por parte do INSS, pois o que foi feito foi apenas IGNORAR a situação do paciente, levando em conta apenas a OPINIÃO do ""perito"", que REPITO: NÃO FEZ NENHUM EXAME, NEM PERGUNTAS, NEM MESMO EXAMINOU O MEU PAI FISICAMENTE- ABSOLUTAMENTE NENHUM TIPO DE AVALIAÇÃO FOI REALIZADA NO ATO DA PERÍCIA.
Exijo uma explicação porque o que adianta entrar com o recurso se na próxima perícia que tiver o médico tiver a mesma atitude? 
Isso está muito errado e vocês PRECISAM rever a forma com que tratam uma situação tão delicada como esta. Com certeza isso acontece com outras pessoas. Ele contribuiu por 15 anos, para ter uma doença incurável no final e ter o único benefício que já solicitou na vida negado por um médico NEGLIGENTE e desumano.         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/318919/ministerio-da-previdencia-social/erro-esocial/,ERRO ESOCIAL ," 
        Esta dando esse erro, no empregador esocial - domesticos, e não me deixa avançar para emitir a Guia.
Estive na CEF, RFB, PrevidenciaSocial, ligações ao Ministério do Trabalho, enfim todas sem sucesso, pois ninguém sabe responder sobre o suporte do programa, criado pelo governo, para quem????Não existe nenhum telefone, suporte, chat, qualquer canal descente que atenda as necessidades dos usuarios. Mandei emails para contato e suporte do esocial, sem sucesso tambem!!! Como resolver? E o mais ilario, é ainda ter que arcar com juros e multas, devido erros do Sistemas deles, sem solução. É o fim mesmo!!
PRECISO URGENTE DE SOLUÇÃO NESTE CASO!!!! CENTRAL DE ATENDIMENTO, CHAT, QUE RESOLVAM ESSE PROGRAMA DO ESOCIAL, QUE VEIO SÓ PARA ATRAPALHAR AO INVES DE AGREGAR FACILIDADES AO CONTRIBUINTE!!!
Mensagem: Não foi localizado um evento de remuneração do trabalhador para o período e com mesmo demonstrativo de pagamento. Ação Sugerida: Deve ser um valor atribuído pela fonte pagadora em S-1200, S-1202 ou S-1206 no campo ""Identificador de Recibo de Pagamento"", obedecento a relação: .Se Tipo de Pagamento = [1], em S-1200; .Se Tipo de Pagamento = [5], em S-1202; .Se Tipo de Pagamento = [7], em S-1206. O valor do pagamento efetuado deve ser igual ao valor do demonstrativo de pagamento informado no evento de remuneração (0). Ação Sugerida: Deve corresponder ao Valor do Recibo do demonstrativo de pagamento identificado por ""Identificador de Recibo de Pagamento"", obedecendo a relação: .Se Tipo de Pagamento = [1], o valor informado deve ser igual a Valor do Recibo informado em S-1200; .Se Tipo de Pagamento = [5], o valor informado deve ser igual a Valor do Recibo informado em S-1202; .Se Tipo de Pagamento = [7], o valor informado deve ser igual a Valor do Recibo informado em S-1206.         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/367370/ministerio-da-previdencia-social/inpreza-libertk-seguros-a/,Inpreza libertk seguros/a ," 
        Sou Isabel rosa de oliveira sou de brotas de macaubas Bahia qeria fazer uma reclamação  pois já  tem um tenpo qer fizero seguro der vida no meu  dois benefícios pois tão   cobrando 8 seguro eu já  liguei FIS varias reclamações  e eu vou qerer meu dinheiro de volta pois eles falam qer foi cancelado mais continua discontano ser não  devolverem meu dinheiro vou intrar na justiça   tenho problema de saúde  e tou recebendo muito pouco         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/339608/ministerio-da-previdencia-social/descaso-com-as-pessoas/,descaso com as pessoas ," 
        o descaso com as pessoa que realmente precisam da ajuda da previdência social ,do serviço e interesse da maioria dos caps de salvador.injustiça,indignação ,desespero e sentimento de total abandono. conosco. se pudesse eu daria uma palestra ou desabafo como queiram chamar minha indignação é por que todos acham que quem frequentam o caps são loucos eu fui diagnosticada com depressão recorrente desde 2012 tive que busca ajuda em vários caps depois de muitas crises e de insistir muito consegui uma matricula no caps do dendezeiro,longe de casa ate hoje meus médicos duzem que não posso mas trabalhar ao ver dos médicos tenho que viver em tratamento constante já tentei parar para trabalha já que a previdência me negou o meu direito de receber ajuda da previdência,pós quando tive a ultima crise eu estava trabalhando,fui demitida hoje corro atras do meu direito de um auxilio e me negaram varias e varias vezes.em desespero esto a pedi ajuda a mídia,que divulgue esse assunto pra ver se melhora nos depressivos recorrente pros médicos não temos cura ,se vocês pesquisarem quantos já se suicidarão por buscar ajuda e não encontra,eu já tentei varias vezes,no meu desespero,nas crises psicóticas,tanto é que meus médicos não entendem por que ai nada continuam a me negar um direito que nós cidadães temos.me ajudem por favor já são 5 anos nessa luta.obrigado pela atenção         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/357404/ministerio-da-previdencia-social/carlos-eduardo-de-oliveira/,Carlos Eduardo de Oliveira ," 
        ATENDIMENTO DO MÉDICO PERÍTO DR. ROMMEL, EDF INSS ARY PITOMBO, BAIRRO JATÍUCA - MACEIÓ - AL
Estive com minha companheira no INSS Av. Alm. Álvaro Calheiros, 1187 - Jatiúca, Maceió - AL, prédio conhecido como ARY PITOMBO, para ela realizar perícia médica, pois está afastada por tendinite e outras dores no braço (suspeita de bursite), além de cirurgia para laqueadora realizada recentemente, há 15 dias.
O atendimento/perícia se realizou no dia 14/12/2017, por volta das 16 horas.
Beneficiária: ADRIANA MOTA PALLADINO, CPF 052.062.104-20
O médico que a atendeu e realizou a perícia foi DR. ROMMEL, lotado naquele prédio.
RECLAMAÇÕES:
1 - O médico foi EXTREMAMENTE BRUTO, apertando o braço dela com rudez desnecessária, fazendo-a reclamar de dor;
2 - Foi EXTREMAMENTE BRUTO, apertando a cirurgia de forma contundente e extremamente desnecessária, fazendo-a gritar de dor e, ATÉ HOJE, CINCO dias após continua sentindo dores no local. Ratifico que não estava sentido essas antes da perícia.
3 - desnecessariamente, não entendemos o porque, fez escuta com estestoscópio, situação que entendemos totalmente desnecessária visto que a perícia estava relacionada com dores no braço e ombro, e não uma consulta médica.
4 - antes do início, solicitou minha retirada da sala (eu a acompanhava visto sua dificuldade de locomoção). Certamente para cometer essas barbaries citadas.
Diante do exposto, RATIFICO (pois a denúncia é minha), RECLAMAÇÃO quanto a postura BRUTA, DESCORTEZ e INDIFERENTE do referído médico.
OBS: NÃO ESTOU CONTESTANDO O  RESULTADO DA PERÍCIA. A RECLAMAÇÃO SE DÁ ÚNICA E EXCLUSIVAMENTE EM RELAÇÃO À POSTURA ABRUPTA, BRUTA, DO REFERÍDO MÉDICO.
Carlos Eduardo de Oliveira
CPF: 903.350.664-53
RG. 19.275.950 SSP SP
MACEIÓ - AL         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/342459/ministerio-da-previdencia-social/porque-eu-nao-consigo-mais-tirar-o-extrato-de-beneficio-da-p/,Porque eu não consigo mais tirar o extrato de Beneficio da Previdencia social ," 
        JÁ FAZ TREZ .  MESES QUE EU NÃO CONSIGO TIRAR O EXTRATO DE BENEFICIO DA PREVIDENCIA SOCIAL SÓ DA ERRO DE CONDIGENCIAS EU GOSTARIA DE SABER O QUE ESTÁ ACONTECENDO. JA LIGUEI NO 135 E A  ATENDENTE NÃO QUIZ ME DAR UMA SENHA PARA MIM ,PELO QUE EU VI NÃO PRECISA IR AO POSTO DO INSS         "
